114a5164-6830-41a6-b40b-106f23fbf168	{"status":{"name":"Available"},"holdingsRecordId":"36caa1fd-65c4-4c09-8756-4a46c6196555","barcode":1831126665,"materialTypeId":"1a54b431-2e4f-452d-9cae-9cee66c9a892","temporaryLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","permanentLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","notes":[],"enumeration":"ser.3:grp.8-10","pieceIdentifiers":[],"id":"114a5164-6830-41a6-b40b-106f23fbf168"}	2b94c631-fca9-4892-a730-03ee529ffe27	2b94c631-fca9-4892-a730-03ee529ffe27	1a54b431-2e4f-452d-9cae-9cee66c9a892
56ab1ac0-63b7-4692-a8c5-82e3fb3784c3	{"status":{"name":"Available"},"holdingsRecordId":"36caa1fd-65c4-4c09-8756-4a46c6196555","barcode":9206486756,"materialTypeId":"1a54b431-2e4f-452d-9cae-9cee66c9a892","temporaryLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","permanentLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","notes":[],"enumeration":"ser.4:grp.11:v.1-10","pieceIdentifiers":[],"id":"56ab1ac0-63b7-4692-a8c5-82e3fb3784c3"}	2b94c631-fca9-4892-a730-03ee529ffe27	2b94c631-fca9-4892-a730-03ee529ffe27	1a54b431-2e4f-452d-9cae-9cee66c9a892
da695c45-fae6-4c0a-88eb-ccc458841000	{"status":{"name":"Available"},"holdingsRecordId":"36caa1fd-65c4-4c09-8756-4a46c6196555","barcode":5643155668,"materialTypeId":"1a54b431-2e4f-452d-9cae-9cee66c9a892","temporaryLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","permanentLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","notes":[],"enumeration":"ser.4:grp.12:v.1-6","pieceIdentifiers":[],"id":"da695c45-fae6-4c0a-88eb-ccc458841000"}	2b94c631-fca9-4892-a730-03ee529ffe27	2b94c631-fca9-4892-a730-03ee529ffe27	1a54b431-2e4f-452d-9cae-9cee66c9a892
99ab4a20-cbe5-414a-bc95-9e5c54d3371a	{"status":{"name":"Available"},"holdingsRecordId":"36caa1fd-65c4-4c09-8756-4a46c6196555","barcode":6399139181,"materialTypeId":"1a54b431-2e4f-452d-9cae-9cee66c9a892","temporaryLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","permanentLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","notes":[],"enumeration":"ser.4:grp.13:abt.1:v.1","pieceIdentifiers":[],"id":"99ab4a20-cbe5-414a-bc95-9e5c54d3371a"}	2b94c631-fca9-4892-a730-03ee529ffe27	2b94c631-fca9-4892-a730-03ee529ffe27	1a54b431-2e4f-452d-9cae-9cee66c9a892
faf09de7-1286-40f6-bb77-90338786a987	{"status":{"name":"Available"},"holdingsRecordId":"36caa1fd-65c4-4c09-8756-4a46c6196555","barcode":3911743095,"materialTypeId":"1a54b431-2e4f-452d-9cae-9cee66c9a892","temporaryLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","permanentLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","notes":[],"enumeration":"ser.4:grp.13:abt.2","pieceIdentifiers":[],"id":"faf09de7-1286-40f6-bb77-90338786a987"}	2b94c631-fca9-4892-a730-03ee529ffe27	2b94c631-fca9-4892-a730-03ee529ffe27	1a54b431-2e4f-452d-9cae-9cee66c9a892
9b410cc2-4319-4a97-983f-7f457719c93a	{"status":{"name":"Available"},"holdingsRecordId":"36caa1fd-65c4-4c09-8756-4a46c6196555","barcode":5678235242,"materialTypeId":"1a54b431-2e4f-452d-9cae-9cee66c9a892","temporaryLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","permanentLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","notes":[],"enumeration":"ser.5:grp.14:v.1-6","pieceIdentifiers":[],"id":"9b410cc2-4319-4a97-983f-7f457719c93a"}	2b94c631-fca9-4892-a730-03ee529ffe27	2b94c631-fca9-4892-a730-03ee529ffe27	1a54b431-2e4f-452d-9cae-9cee66c9a892
ee3f8e1d-f6e3-4794-80c3-d7236a2011a7	{"status":{"name":"Available"},"holdingsRecordId":"36caa1fd-65c4-4c09-8756-4a46c6196555","barcode":1451867859,"materialTypeId":"1a54b431-2e4f-452d-9cae-9cee66c9a892","temporaryLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","permanentLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","notes":[],"enumeration":"ser.5:grp.15:v.1-8","pieceIdentifiers":[],"id":"ee3f8e1d-f6e3-4794-80c3-d7236a2011a7"}	2b94c631-fca9-4892-a730-03ee529ffe27	2b94c631-fca9-4892-a730-03ee529ffe27	1a54b431-2e4f-452d-9cae-9cee66c9a892
bf645824-471d-4049-b0e8-2dca2dd88f3b	{"status":{"name":"Available"},"holdingsRecordId":"36caa1fd-65c4-4c09-8756-4a46c6196555","barcode":6701100871,"materialTypeId":"1a54b431-2e4f-452d-9cae-9cee66c9a892","temporaryLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","permanentLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","notes":[],"enumeration":"ser.6:grp.16","pieceIdentifiers":[],"id":"bf645824-471d-4049-b0e8-2dca2dd88f3b"}	2b94c631-fca9-4892-a730-03ee529ffe27	2b94c631-fca9-4892-a730-03ee529ffe27	1a54b431-2e4f-452d-9cae-9cee66c9a892
4ce4cc1f-7f73-4e2b-bc42-9c6ed2712c99	{"status":{"name":"Available"},"holdingsRecordId":"36caa1fd-65c4-4c09-8756-4a46c6196555","barcode":8670811831,"materialTypeId":"1a54b431-2e4f-452d-9cae-9cee66c9a892","temporaryLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","permanentLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","notes":[],"enumeration":"ser.7:grp.17:v.1-2","pieceIdentifiers":[],"id":"4ce4cc1f-7f73-4e2b-bc42-9c6ed2712c99"}	2b94c631-fca9-4892-a730-03ee529ffe27	2b94c631-fca9-4892-a730-03ee529ffe27	1a54b431-2e4f-452d-9cae-9cee66c9a892
e6d58b53-7330-4b63-805e-0a7eabbf9328	{"status":{"name":"Available"},"holdingsRecordId":"36caa1fd-65c4-4c09-8756-4a46c6196555","barcode":2204729563,"materialTypeId":"1a54b431-2e4f-452d-9cae-9cee66c9a892","temporaryLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","permanentLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","notes":[],"enumeration":"ser.7:grp.18","pieceIdentifiers":[],"id":"e6d58b53-7330-4b63-805e-0a7eabbf9328"}	2b94c631-fca9-4892-a730-03ee529ffe27	2b94c631-fca9-4892-a730-03ee529ffe27	1a54b431-2e4f-452d-9cae-9cee66c9a892
8dae23b2-3e42-42e8-bb74-fb564315a065	{"status":{"name":"Available"},"holdingsRecordId":"36caa1fd-65c4-4c09-8756-4a46c6196555","barcode":5527313163,"materialTypeId":"1a54b431-2e4f-452d-9cae-9cee66c9a892","temporaryLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","permanentLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","notes":[],"enumeration":"ser.8:grp.19:abt.1-2","pieceIdentifiers":[],"id":"8dae23b2-3e42-42e8-bb74-fb564315a065"}	2b94c631-fca9-4892-a730-03ee529ffe27	2b94c631-fca9-4892-a730-03ee529ffe27	1a54b431-2e4f-452d-9cae-9cee66c9a892
e4da8503-a470-4305-82c8-b1245f0f4451	{"status":{"name":"Available"},"holdingsRecordId":"36caa1fd-65c4-4c09-8756-4a46c6196555","barcode":6891189120,"materialTypeId":"1a54b431-2e4f-452d-9cae-9cee66c9a892","temporaryLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","permanentLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","notes":[],"enumeration":"ser.8:grp.20:abt.1:v.1-3","pieceIdentifiers":[],"id":"e4da8503-a470-4305-82c8-b1245f0f4451"}	2b94c631-fca9-4892-a730-03ee529ffe27	2b94c631-fca9-4892-a730-03ee529ffe27	1a54b431-2e4f-452d-9cae-9cee66c9a892
d2b50dfe-cb05-4ca6-91de-fdb46cbb6fdd	{"status":{"name":"Available"},"holdingsRecordId":"36caa1fd-65c4-4c09-8756-4a46c6196555","barcode":6011839572,"materialTypeId":"1a54b431-2e4f-452d-9cae-9cee66c9a892","temporaryLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","permanentLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","notes":[],"enumeration":"ser.8:grp.20:abt.2","pieceIdentifiers":[],"id":"d2b50dfe-cb05-4ca6-91de-fdb46cbb6fdd"}	2b94c631-fca9-4892-a730-03ee529ffe27	2b94c631-fca9-4892-a730-03ee529ffe27	1a54b431-2e4f-452d-9cae-9cee66c9a892
0477ef82-ed88-4a1f-8ebe-518b17845eb6	{"status":{"name":"Available"},"holdingsRecordId":"36caa1fd-65c4-4c09-8756-4a46c6196555","barcode":9705299952,"materialTypeId":"1a54b431-2e4f-452d-9cae-9cee66c9a892","temporaryLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","permanentLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","notes":[],"enumeration":"ser.8:grp.21","pieceIdentifiers":[],"id":"0477ef82-ed88-4a1f-8ebe-518b17845eb6"}	2b94c631-fca9-4892-a730-03ee529ffe27	2b94c631-fca9-4892-a730-03ee529ffe27	1a54b431-2e4f-452d-9cae-9cee66c9a892
f203e58d-a8da-437d-8f2a-6ef92d7a2fe7	{"status":{"name":"Available"},"holdingsRecordId":"36caa1fd-65c4-4c09-8756-4a46c6196555","barcode":1797006320,"materialTypeId":"1a54b431-2e4f-452d-9cae-9cee66c9a892","temporaryLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","permanentLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","notes":[],"enumeration":"ser.8:grp.22:abt.1-2","pieceIdentifiers":[],"id":"f203e58d-a8da-437d-8f2a-6ef92d7a2fe7"}	2b94c631-fca9-4892-a730-03ee529ffe27	2b94c631-fca9-4892-a730-03ee529ffe27	1a54b431-2e4f-452d-9cae-9cee66c9a892
51811005-f4a8-4d01-b3c5-521606cbcde6	{"status":{"name":"Available"},"holdingsRecordId":"36caa1fd-65c4-4c09-8756-4a46c6196555","barcode":4256266677,"materialTypeId":"1a54b431-2e4f-452d-9cae-9cee66c9a892","temporaryLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","permanentLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","notes":[],"enumeration":"ser.8:grp.23:v.1-2","pieceIdentifiers":[],"id":"51811005-f4a8-4d01-b3c5-521606cbcde6"}	2b94c631-fca9-4892-a730-03ee529ffe27	2b94c631-fca9-4892-a730-03ee529ffe27	1a54b431-2e4f-452d-9cae-9cee66c9a892
776ebc1e-fdf1-471c-8016-c177d3cc2829	{"status":{"name":"Available"},"holdingsRecordId":"36caa1fd-65c4-4c09-8756-4a46c6196555","barcode":9382785769,"materialTypeId":"1a54b431-2e4f-452d-9cae-9cee66c9a892","temporaryLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","permanentLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","notes":[],"enumeration":"ser.9:grp.24:abt.1-2","pieceIdentifiers":[],"id":"776ebc1e-fdf1-471c-8016-c177d3cc2829"}	2b94c631-fca9-4892-a730-03ee529ffe27	2b94c631-fca9-4892-a730-03ee529ffe27	1a54b431-2e4f-452d-9cae-9cee66c9a892
cc885ea6-6b93-46d8-8e1f-2efef1bac780	{"status":{"name":"Available"},"holdingsRecordId":"36caa1fd-65c4-4c09-8756-4a46c6196555","barcode":7214954658,"materialTypeId":"1a54b431-2e4f-452d-9cae-9cee66c9a892","temporaryLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","permanentLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","notes":[],"enumeration":"ser.9:grp.25:v.1-2","pieceIdentifiers":[],"id":"cc885ea6-6b93-46d8-8e1f-2efef1bac780"}	2b94c631-fca9-4892-a730-03ee529ffe27	2b94c631-fca9-4892-a730-03ee529ffe27	1a54b431-2e4f-452d-9cae-9cee66c9a892
7df281b9-be7d-4a21-9e84-39c588be9b85	{"status":{"name":"Available"},"holdingsRecordId":"36caa1fd-65c4-4c09-8756-4a46c6196555","barcode":3280021921,"materialTypeId":"1a54b431-2e4f-452d-9cae-9cee66c9a892","temporaryLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","permanentLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","notes":[],"enumeration":"ser.9:v.26","pieceIdentifiers":[],"id":"7df281b9-be7d-4a21-9e84-39c588be9b85"}	2b94c631-fca9-4892-a730-03ee529ffe27	2b94c631-fca9-4892-a730-03ee529ffe27	1a54b431-2e4f-452d-9cae-9cee66c9a892
bcb060eb-39d3-4e95-808c-d19226ced417	{"status":{"name":"Available"},"holdingsRecordId":"36caa1fd-65c4-4c09-8756-4a46c6196555","barcode":5331969187,"materialTypeId":"1a54b431-2e4f-452d-9cae-9cee66c9a892","temporaryLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","permanentLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","notes":[],"enumeration":"ser.9:grp.27:v.1-2","pieceIdentifiers":[],"id":"bcb060eb-39d3-4e95-808c-d19226ced417"}	2b94c631-fca9-4892-a730-03ee529ffe27	2b94c631-fca9-4892-a730-03ee529ffe27	1a54b431-2e4f-452d-9cae-9cee66c9a892
03a789aa-8dad-43dc-be51-9ee7aaf0bf65	{"status":{"name":"Available"},"holdingsRecordId":"36caa1fd-65c4-4c09-8756-4a46c6196555","barcode":9375973518,"materialTypeId":"1a54b431-2e4f-452d-9cae-9cee66c9a892","temporaryLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","permanentLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","notes":[],"enumeration":"ser.10:grp.28:abt.1:v.1-4","pieceIdentifiers":[],"id":"03a789aa-8dad-43dc-be51-9ee7aaf0bf65"}	2b94c631-fca9-4892-a730-03ee529ffe27	2b94c631-fca9-4892-a730-03ee529ffe27	1a54b431-2e4f-452d-9cae-9cee66c9a892
4c1bf0db-d9d1-4bd0-b091-47d0439bf8a1	{"status":{"name":"Available"},"holdingsRecordId":"36caa1fd-65c4-4c09-8756-4a46c6196555","barcode":7867344138,"materialTypeId":"1a54b431-2e4f-452d-9cae-9cee66c9a892","temporaryLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","permanentLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","notes":[],"enumeration":"ser.10:grp.28:abt.2","pieceIdentifiers":[],"id":"4c1bf0db-d9d1-4bd0-b091-47d0439bf8a1"}	2b94c631-fca9-4892-a730-03ee529ffe27	2b94c631-fca9-4892-a730-03ee529ffe27	1a54b431-2e4f-452d-9cae-9cee66c9a892
df28eb18-2fb8-40ef-8bc3-6cb11e75aaa9	{"status":{"name":"Available"},"holdingsRecordId":"36caa1fd-65c4-4c09-8756-4a46c6196555","barcode":4053474586,"materialTypeId":"1a54b431-2e4f-452d-9cae-9cee66c9a892","temporaryLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","permanentLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","notes":[],"enumeration":"ser.10:grp.28:abt.35:v.1","pieceIdentifiers":[],"id":"df28eb18-2fb8-40ef-8bc3-6cb11e75aaa9"}	2b94c631-fca9-4892-a730-03ee529ffe27	2b94c631-fca9-4892-a730-03ee529ffe27	1a54b431-2e4f-452d-9cae-9cee66c9a892
1fde7200-344a-494c-8d14-3518653054e1	{"status":{"name":"Available"},"holdingsRecordId":"36caa1fd-65c4-4c09-8756-4a46c6196555","barcode":6801274024,"materialTypeId":"1a54b431-2e4f-452d-9cae-9cee66c9a892","temporaryLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","permanentLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","notes":[],"enumeration":"ser.10:grp.28:abt.35:v.1a","pieceIdentifiers":[],"id":"1fde7200-344a-494c-8d14-3518653054e1"}	2b94c631-fca9-4892-a730-03ee529ffe27	2b94c631-fca9-4892-a730-03ee529ffe27	1a54b431-2e4f-452d-9cae-9cee66c9a892
599da963-7030-43cf-9c7d-4c0c51849740	{"status":{"name":"Available"},"holdingsRecordId":"36caa1fd-65c4-4c09-8756-4a46c6196555","barcode":9582170152,"materialTypeId":"1a54b431-2e4f-452d-9cae-9cee66c9a892","temporaryLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","permanentLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","notes":[],"enumeration":"10:grp.28:abt.35:v.2-3","pieceIdentifiers":[],"id":"599da963-7030-43cf-9c7d-4c0c51849740"}	2b94c631-fca9-4892-a730-03ee529ffe27	2b94c631-fca9-4892-a730-03ee529ffe27	1a54b431-2e4f-452d-9cae-9cee66c9a892
e3d4eb27-6686-4cfe-8582-2662257719e1	{"status":{"name":"Available"},"holdingsRecordId":"36caa1fd-65c4-4c09-8756-4a46c6196555","barcode":4420877561,"materialTypeId":"1a54b431-2e4f-452d-9cae-9cee66c9a892","temporaryLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","permanentLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","notes":[],"enumeration":"ser.10:grp.29:v.1-3","pieceIdentifiers":[],"id":"e3d4eb27-6686-4cfe-8582-2662257719e1"}	2b94c631-fca9-4892-a730-03ee529ffe27	2b94c631-fca9-4892-a730-03ee529ffe27	1a54b431-2e4f-452d-9cae-9cee66c9a892
914c704b-b076-480d-8c5e-ebab3aa272f5	{"status":{"name":"Available"},"holdingsRecordId":"36caa1fd-65c4-4c09-8756-4a46c6196555","barcode":6595736371,"materialTypeId":"1a54b431-2e4f-452d-9cae-9cee66c9a892","temporaryLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","permanentLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","notes":[],"enumeration":"ser.10:grp.30:v.1-2,4","pieceIdentifiers":[],"id":"914c704b-b076-480d-8c5e-ebab3aa272f5"}	2b94c631-fca9-4892-a730-03ee529ffe27	2b94c631-fca9-4892-a730-03ee529ffe27	1a54b431-2e4f-452d-9cae-9cee66c9a892
950b5424-985c-479d-a71d-547de7151527	{"status":{"name":"Available"},"holdingsRecordId":"36caa1fd-65c4-4c09-8756-4a46c6196555","barcode":2722487377,"materialTypeId":"1a54b431-2e4f-452d-9cae-9cee66c9a892","temporaryLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","permanentLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","notes":[],"enumeration":"ser.10:grp.31:v.1-3","pieceIdentifiers":[],"id":"950b5424-985c-479d-a71d-547de7151527"}	2b94c631-fca9-4892-a730-03ee529ffe27	2b94c631-fca9-4892-a730-03ee529ffe27	1a54b431-2e4f-452d-9cae-9cee66c9a892
ac0c8bfc-985e-4d30-a9c8-f05e03b2d67b	{"status":{"name":"Available"},"holdingsRecordId":"36caa1fd-65c4-4c09-8756-4a46c6196555","barcode":1241908644,"materialTypeId":"1a54b431-2e4f-452d-9cae-9cee66c9a892","temporaryLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","permanentLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","notes":[],"enumeration":"ser.10:grp.33:abt.1-2","pieceIdentifiers":[],"id":"ac0c8bfc-985e-4d30-a9c8-f05e03b2d67b"}	2b94c631-fca9-4892-a730-03ee529ffe27	2b94c631-fca9-4892-a730-03ee529ffe27	1a54b431-2e4f-452d-9cae-9cee66c9a892
53bd8c8d-805e-44ce-bd53-9a19c8246b2d	{"status":{"name":"Available"},"holdingsRecordId":"36caa1fd-65c4-4c09-8756-4a46c6196555","barcode":1130882176,"materialTypeId":"1a54b431-2e4f-452d-9cae-9cee66c9a892","temporaryLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","permanentLoanTypeId":"2b94c631-fca9-4892-a730-03ee529ffe27","notes":[],"enumeration":"ser.10:grp.34","pieceIdentifiers":[],"id":"53bd8c8d-805e-44ce-bd53-9a19c8246b2d"}	2b94c631-fca9-4892-a730-03ee529ffe27	2b94c631-fca9-4892-a730-03ee529ffe27	1a54b431-2e4f-452d-9cae-9cee66c9a892
