4936c335-d494-4153-9834-a45a9453d96e	{"status":{"name":"Available"},"title":"Mischief ","instanceId":"5907304d-cc03-48fb-b81c-8cba7371e52d","barcode":"0786207817","materialTypeId":"19e7caf1-e846-41cb-bf3e-11293720544e","temporaryLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","permanentLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","location":{"name":"Main Library"},"id":"4936c335-d494-4153-9834-a45a9453d96e"}	8089b526-d2d4-441b-bcf2-f0c61b909a87	8089b526-d2d4-441b-bcf2-f0c61b909a87
f8b9d387-51dc-4f77-9a5e-4422f9e78811	{"status":{"name":"Available"},"title":"Act of betrayal ","instanceId":"c3e31038-2e75-4893-aa79-d316dd3fd66a","barcode":"0786208112","materialTypeId":"19e7caf1-e846-41cb-bf3e-11293720544e","temporaryLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","permanentLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","location":{"name":"Main Library"},"id":"f8b9d387-51dc-4f77-9a5e-4422f9e78811"}	8089b526-d2d4-441b-bcf2-f0c61b909a87	8089b526-d2d4-441b-bcf2-f0c61b909a87
be79ec7e-a4bb-4a25-9f9a-aeeb082a022f	{"status":{"name":"Available"},"title":"Pentecost Alley ","instanceId":"1173ba61-4886-4a44-91e8-068ea6f46db0","barcode":"0786208120","materialTypeId":"19e7caf1-e846-41cb-bf3e-11293720544e","temporaryLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","permanentLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","location":{"name":"Main Library"},"id":"be79ec7e-a4bb-4a25-9f9a-aeeb082a022f"}	8089b526-d2d4-441b-bcf2-f0c61b909a87	8089b526-d2d4-441b-bcf2-f0c61b909a87
bbcdd441-a1c0-4006-a829-89a614a51e97	{"status":{"name":"Available"},"title":"Shadows of steel ","instanceId":"8284f1c5-a7ed-4305-a122-99dbcba16ef8","barcode":"0786207795","materialTypeId":"19e7caf1-e846-41cb-bf3e-11293720544e","temporaryLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","permanentLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","location":{"name":"Main Library"},"id":"bbcdd441-a1c0-4006-a829-89a614a51e97"}	8089b526-d2d4-441b-bcf2-f0c61b909a87	8089b526-d2d4-441b-bcf2-f0c61b909a87
5e4c0e26-2d3a-4642-bb07-63ea1c7d291f	{"status":{"name":"Available"},"title":"A little yellow dog : an Easy Rawlins mystery ","instanceId":"5bee09e8-1d03-4815-a073-f4ebf6482189","barcode":"0786208104","materialTypeId":"19e7caf1-e846-41cb-bf3e-11293720544e","temporaryLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","permanentLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","location":{"name":"Main Library"},"id":"5e4c0e26-2d3a-4642-bb07-63ea1c7d291f"}	8089b526-d2d4-441b-bcf2-f0c61b909a87	8089b526-d2d4-441b-bcf2-f0c61b909a87
8a1d7bbe-0460-4d0c-b206-a3bcd82b9e00	{"status":{"name":"Available"},"title":"Tessie and Pearlie : a granddaughter's story ","instanceId":"3100824b-5887-4c67-a131-beb59a6e4425","barcode":"0786208090","materialTypeId":"19e7caf1-e846-41cb-bf3e-11293720544e","temporaryLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","permanentLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","location":{"name":"Main Library"},"id":"8a1d7bbe-0460-4d0c-b206-a3bcd82b9e00"}	8089b526-d2d4-441b-bcf2-f0c61b909a87	8089b526-d2d4-441b-bcf2-f0c61b909a87
7bcdd7d7-88ae-40f1-955b-8a3ac8a691c0	{"status":{"name":"Available"},"title":"Mountain, get out of my way : life lessons and learned truths ","instanceId":"7c026878-a3d4-4e7a-ad2b-9ab90e6380d9","barcode":"0786208228","materialTypeId":"19e7caf1-e846-41cb-bf3e-11293720544e","temporaryLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","permanentLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","location":{"name":"Main Library"},"id":"7bcdd7d7-88ae-40f1-955b-8a3ac8a691c0"}	8089b526-d2d4-441b-bcf2-f0c61b909a87	8089b526-d2d4-441b-bcf2-f0c61b909a87
200e7b3e-107c-4f28-9913-ddaf8beadb4a	{"status":{"name":"Available"},"title":"Ninna nanna del lupo ","instanceId":"9ffcf4c0-8034-4a0b-8eb3-c8f64ce7806e","barcode":"8806138871","materialTypeId":"19e7caf1-e846-41cb-bf3e-11293720544e","temporaryLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","permanentLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","location":{"name":"Main Library"},"id":"200e7b3e-107c-4f28-9913-ddaf8beadb4a"}	8089b526-d2d4-441b-bcf2-f0c61b909a87	8089b526-d2d4-441b-bcf2-f0c61b909a87
73fdbf3d-827b-4fcd-89a5-dca7aa73556c	{"status":{"name":"Available"},"title":"Stella di Piazza Giudia ","instanceId":"198721c7-7c48-4019-a223-dadbf344b4f9","barcode":"8809207084","materialTypeId":"19e7caf1-e846-41cb-bf3e-11293720544e","temporaryLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","permanentLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","location":{"name":"Main Library"},"id":"73fdbf3d-827b-4fcd-89a5-dca7aa73556c"}	8089b526-d2d4-441b-bcf2-f0c61b909a87	8089b526-d2d4-441b-bcf2-f0c61b909a87
58b94238-68f5-4731-b8de-4f8a5b78a3e2	{"status":{"name":"Available"},"title":"Mamajuana : cacique cristiana de los Comechingones ","instanceId":"4883da4c-728a-4760-a321-b5d43399deeb","barcode":"9508130458","materialTypeId":"19e7caf1-e846-41cb-bf3e-11293720544e","temporaryLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","permanentLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","location":{"name":"Main Library"},"id":"58b94238-68f5-4731-b8de-4f8a5b78a3e2"}	8089b526-d2d4-441b-bcf2-f0c61b909a87	8089b526-d2d4-441b-bcf2-f0c61b909a87
b2b5e38b-4c75-4bdf-acbc-deeca74b5317	{"status":{"name":"Available"},"title":"Le mercenaire du Gange : roman ","instanceId":"3dd2bc57-76cc-49c7-8a47-9529fe54c39a","barcode":"2226079734","materialTypeId":"19e7caf1-e846-41cb-bf3e-11293720544e","temporaryLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","permanentLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","location":{"name":"Main Library"},"id":"b2b5e38b-4c75-4bdf-acbc-deeca74b5317"}	8089b526-d2d4-441b-bcf2-f0c61b909a87	8089b526-d2d4-441b-bcf2-f0c61b909a87
3f51a382-5fb3-400d-af15-a7496c99afff	{"status":{"name":"Available"},"title":"Animal triste : Roman ","instanceId":"b51b50ba-bd9d-449c-a029-e41e36f0e735","barcode":"3100488075","materialTypeId":"19e7caf1-e846-41cb-bf3e-11293720544e","temporaryLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","permanentLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","location":{"name":"Main Library"},"id":"3f51a382-5fb3-400d-af15-a7496c99afff"}	8089b526-d2d4-441b-bcf2-f0c61b909a87	8089b526-d2d4-441b-bcf2-f0c61b909a87
3e86aaa0-b3f8-4744-8b12-c4b36eb11039	{"status":{"name":"Available"},"title":"Mâusica mexicana","instanceId":"c192e5ca-6ac3-4ef4-9e86-4a1918449dd4","barcode":715862588,"materialTypeId":"772b6933-4a52-46ce-948f-3d61cabad9eb","temporaryLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","permanentLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","location":{"name":"Main Library"},"id":"3e86aaa0-b3f8-4744-8b12-c4b36eb11039"}	8089b526-d2d4-441b-bcf2-f0c61b909a87	8089b526-d2d4-441b-bcf2-f0c61b909a87
875151bb-6fbc-49a3-97a9-67483ff3d4a2	{"status":{"name":"Available"},"title":"Le crâeole haèitien : variation et prosodie ","instanceId":"794728cf-4c14-4bdd-b51b-6c9905af5187","barcode":"292086260X","materialTypeId":"19e7caf1-e846-41cb-bf3e-11293720544e","temporaryLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","permanentLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","location":{"name":"Main Library"},"id":"875151bb-6fbc-49a3-97a9-67483ff3d4a2"}	8089b526-d2d4-441b-bcf2-f0c61b909a87	8089b526-d2d4-441b-bcf2-f0c61b909a87
e190c5ef-5f67-4a03-87ca-2865bb201ec0	{"status":{"name":"Available"},"title":"Cinderella penguin, or, The little glass flipper ","instanceId":"e73d6c48-6006-4e80-8c3f-ffd3118ab649","barcode":"0192799762","materialTypeId":"19e7caf1-e846-41cb-bf3e-11293720544e","temporaryLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","permanentLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","location":{"name":"Main Library"},"id":"e190c5ef-5f67-4a03-87ca-2865bb201ec0"}	8089b526-d2d4-441b-bcf2-f0c61b909a87	8089b526-d2d4-441b-bcf2-f0c61b909a87
fec7722b-9842-46cf-a467-7f6419c3abd4	{"status":{"name":"Available"},"title":"Of human bondage ","instanceId":"8dc13666-692c-4e74-a8c4-7653ac2343f5","barcode":1919667102,"materialTypeId":"19e7caf1-e846-41cb-bf3e-11293720544e","temporaryLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","permanentLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","location":{"name":"Main Library"},"id":"fec7722b-9842-46cf-a467-7f6419c3abd4"}	8089b526-d2d4-441b-bcf2-f0c61b909a87	8089b526-d2d4-441b-bcf2-f0c61b909a87
f5196fd1-e31c-4219-8bf1-bfdef13e3945	{"status":{"name":"Available"},"title":"The tiger in the house ","instanceId":"246cb8e1-d50e-40f1-9f36-09e08c7207df","barcode":6133757588,"materialTypeId":"19e7caf1-e846-41cb-bf3e-11293720544e","temporaryLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","permanentLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","location":{"name":"Main Library"},"id":"f5196fd1-e31c-4219-8bf1-bfdef13e3945"}	8089b526-d2d4-441b-bcf2-f0c61b909a87	8089b526-d2d4-441b-bcf2-f0c61b909a87
7bb851ea-8723-48e9-9d33-66540208990d	{"status":{"name":"Available"},"title":"The best of Sholom Aleichem ","instanceId":"233e3242-9cb0-44a6-92e0-854816ff7f5d","barcode":6917111146,"materialTypeId":"19e7caf1-e846-41cb-bf3e-11293720544e","temporaryLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","permanentLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","location":{"name":"Main Library"},"id":"7bb851ea-8723-48e9-9d33-66540208990d"}	8089b526-d2d4-441b-bcf2-f0c61b909a87	8089b526-d2d4-441b-bcf2-f0c61b909a87
65ad54b0-9517-45b6-992c-4b326a5b6937	{"status":{"name":"Available"},"title":"Basic Greek","instanceId":"93fbd76f-d5c8-4d80-9fbe-65a218c79c4b","barcode":6692886301,"materialTypeId":"772b6933-4a52-46ce-948f-3d61cabad9eb","temporaryLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","permanentLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","location":{"name":"Main Library"},"id":"65ad54b0-9517-45b6-992c-4b326a5b6937"}	8089b526-d2d4-441b-bcf2-f0c61b909a87	8089b526-d2d4-441b-bcf2-f0c61b909a87
cc7fe107-c3fa-42ff-ba31-dc7b6c64754b	{"status":{"name":"Available"},"title":"The army of the Potomac ","instanceId":"9f6b0ebb-cd65-4da9-828e-0819e30475e6","barcode":3774025339,"materialTypeId":"19e7caf1-e846-41cb-bf3e-11293720544e","temporaryLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","permanentLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","location":{"name":"Main Library"},"id":"cc7fe107-c3fa-42ff-ba31-dc7b6c64754b"}	8089b526-d2d4-441b-bcf2-f0c61b909a87	8089b526-d2d4-441b-bcf2-f0c61b909a87
24072e80-d3f1-4bcd-ab93-d91080a691a7	{"status":{"name":"Available"},"title":"Advanced C ","instanceId":"69de1a05-77fa-4f01-acb6-194144dbbf47","barcode":"0078812089","materialTypeId":"19e7caf1-e846-41cb-bf3e-11293720544e","temporaryLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","permanentLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","location":{"name":"Main Library"},"id":"24072e80-d3f1-4bcd-ab93-d91080a691a7"}	8089b526-d2d4-441b-bcf2-f0c61b909a87	8089b526-d2d4-441b-bcf2-f0c61b909a87
6af66169-57df-4f2f-84eb-ca2308700d09	{"status":{"name":"Available"},"title":"French basic course","instanceId":"9ddb0100-0f83-4341-bf6e-f57ab7accef7","barcode":7665310079,"materialTypeId":"772b6933-4a52-46ce-948f-3d61cabad9eb","temporaryLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","permanentLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","location":{"name":"Main Library"},"id":"6af66169-57df-4f2f-84eb-ca2308700d09"}	8089b526-d2d4-441b-bcf2-f0c61b909a87	8089b526-d2d4-441b-bcf2-f0c61b909a87
325bb3bb-2766-4a71-8bad-0ba5132d61d8	{"status":{"name":"Available"},"title":"The story of a shipwrecked sailor : who drifted on a life raft for ten days without food or water, was proclaimed a national hero, kissed by beauty queens, made rich through publicity, and then spurned by the government and forgotten for all time ","instanceId":"7037a2ba-5d2d-4b6e-90e9-e1ad392f7631","barcode":"067972205X","materialTypeId":"19e7caf1-e846-41cb-bf3e-11293720544e","temporaryLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","permanentLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","location":{"name":"Main Library"},"id":"325bb3bb-2766-4a71-8bad-0ba5132d61d8"}	8089b526-d2d4-441b-bcf2-f0c61b909a87	8089b526-d2d4-441b-bcf2-f0c61b909a87
ea7d1e02-2150-4275-8b16-4d54891e86c6	{"status":{"name":"Available"},"title":"Getting better : inside alcoholics anonymous ","instanceId":"bed08bd8-a4e9-467f-afa7-aa15a9eda1ed","barcode":"0449217116","materialTypeId":"19e7caf1-e846-41cb-bf3e-11293720544e","temporaryLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","permanentLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","location":{"name":"Main Library"},"id":"ea7d1e02-2150-4275-8b16-4d54891e86c6"}	8089b526-d2d4-441b-bcf2-f0c61b909a87	8089b526-d2d4-441b-bcf2-f0c61b909a87
05453884-e8e7-4c6c-8b87-5a5acb57a653	{"status":{"name":"Available"},"title":"Histâoria do Cerco de Lisboa : romance ","instanceId":"78d3a410-9a49-4d5b-a84f-81a7411dd1b9","barcode":"972210375X","materialTypeId":"19e7caf1-e846-41cb-bf3e-11293720544e","temporaryLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","permanentLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","location":{"name":"Main Library"},"id":"05453884-e8e7-4c6c-8b87-5a5acb57a653"}	8089b526-d2d4-441b-bcf2-f0c61b909a87	8089b526-d2d4-441b-bcf2-f0c61b909a87
8b8c6c88-5b77-43b1-85c5-dd2ecbecd01e	{"status":{"name":"Checked out"},"title":"Joseph Andrews ","instanceId":"cb03ce66-35e7-4ed8-88d1-cf60af50a906","barcode":"0140431144","materialTypeId":"19e7caf1-e846-41cb-bf3e-11293720544e","temporaryLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","permanentLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","location":{"name":"Main Library"},"id":"8b8c6c88-5b77-43b1-85c5-dd2ecbecd01e"}	8089b526-d2d4-441b-bcf2-f0c61b909a87	8089b526-d2d4-441b-bcf2-f0c61b909a87
4732a1f5-197e-413e-96c0-cefdbea42dcd	{"status":{"name":"Available"},"title":"943 frases bâasicas en ingles, ilustradas = 943 basic phrases in English, illustrated ","instanceId":"97e30b86-c725-4316-8ec1-129028b3f3cc","barcode":"9688603651","materialTypeId":"19e7caf1-e846-41cb-bf3e-11293720544e","temporaryLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","permanentLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","location":{"name":"Main Library"},"id":"4732a1f5-197e-413e-96c0-cefdbea42dcd"}	8089b526-d2d4-441b-bcf2-f0c61b909a87	8089b526-d2d4-441b-bcf2-f0c61b909a87
de08e9b3-9615-47c8-a101-8fd9b49ffa6d	{"status":{"name":"Available"},"title":"Health systems' role in abortion care : the need for a pro-active approach ","instanceId":"b152299a-add1-4797-b424-b47226020808","barcode":4522798811,"materialTypeId":"19e7caf1-e846-41cb-bf3e-11293720544e","temporaryLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","permanentLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","location":{"name":"Main Library"},"id":"de08e9b3-9615-47c8-a101-8fd9b49ffa6d"}	8089b526-d2d4-441b-bcf2-f0c61b909a87	8089b526-d2d4-441b-bcf2-f0c61b909a87
58060f53-4886-4a31-a620-d333048fd6b2	{"status":{"name":"Available"},"title":"Complete music for two pianos","instanceId":"d5c2d0c4-6029-4a06-b855-39239c7b4483","barcode":7318480621,"materialTypeId":"772b6933-4a52-46ce-948f-3d61cabad9eb","temporaryLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","permanentLoanTypeId":"8089b526-d2d4-441b-bcf2-f0c61b909a87","location":{"name":"Main Library"},"id":"58060f53-4886-4a31-a620-d333048fd6b2"}	8089b526-d2d4-441b-bcf2-f0c61b909a87	8089b526-d2d4-441b-bcf2-f0c61b909a87
